Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2024-03-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Ghana;GHA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1575.15084293012;1671.52468841694;1732.4125192119;1814.56773211353;1869.84959351008;1942.20329199092;2021.81978624052;2093.24833285898;2163.40973321929;2235.23856567017;2311.54783513161;2393.65112731972;2471.48222270765;2580.31274806053;2724.26809554339;2897.36751396547;3095.14540406283;3231.66260665711;3503.70945387646;3604.43231274937;3839.88575775856;4362.59288242843;4877.5822138332;5118.24213855469;5376.3088285794;5021.78868729592;4811.5728157153;4929.56795405121;5248.46349037158;5572.66918900611;5558.35626430583;5981.61764177505;6473.08984567289;
Gibraltar;GIB;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;881.657608063143;898.31189123155;918.775030258361;958.002873995598;987.045879553309;1025.06615637734;1059.9258672424;1110.98043352629;1142.61070950987;1176.05101988834;1208.83367896613;1264.78947180572;1330.04208328966;1342.78467147009;1381.36872758211;1438.63838024842;1470.03047722565;1576.12203619966;1632.94005162767;1585.79151492563;1641.25010623557;1726.18230728744;1772.70493061617;1784.69049911065;1775.50162800066;1789.01845338399;2045.09436780789;2383.57886733462;2531.14057529939;2653.08255576108;2749.98350531136;2913.50948385226;3188.07510401313;
Gambia; The;GMB;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1428.26507605177;1462.13749721065;1486.16211444676;1512.00539307915;1498.48515212918;1498.32854631459;1514.67460760752;1569.74091557842;1595.49469241264;1671.83754186111;1752.25325562527;1841.95085113477;1759.00527470363;1863.05618772962;1989.54836954395;1945.5836051962;1935.12030950206;1985.71699326614;2084.66489695298;2169.26937292909;2254.05060363352;2049.34900065041;2033.28100144189;1960.5849413212;1874.26266501645;1913.41534731054;1918.69701578381;1927.0399420242;2060.97463164647;2171.66461702187;2157.0350327961;2291.40428761776;2496.49543510611
Guinea-Bissau;GNB;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1013.32934514848;1078.53068845442;1083.57341665998;1096.26696619455;1120.66375694174;1164.99155056964;1296.79530815264;1378.50876755351;983.995906098058;989.376829631141;1045.577117963;1069.48305716591;1051.77990648373;1054.06037421892;1086.35276609026;1140.52624531371;1173.62667590864;1213.37130115888;1243.79732527636;1261.09703622198;1301.00435881137;1398.11714311146;1316.16757045201;1324.60821106599;1338.01563292886;1551.03412227647;1697.12904509961;1872.30928139809;1896.40698320205;1970.71280957178;1904.6586341987;2020.85486582107;2191.16485861513;
Equatorial Guinea;GNQ;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;588.162694693283;579.922066479657;770.224006433827;843.666606199197;968.534719069119;1118.76953956648;1826.64662997354;4468.47003909597;5378.46074394391;6589.35714601397;7617.72058379717;12119.4663738759;14024.4904417034;15563.0627818226;21074.6166064948;24249.8704711482;25714.1563513609;29052.4912761558;33261.8694024872;32341.2834052657;28424.5193646018;29556.1131009785;32457.5507821101;30083.8920985237;29197.6917281299;20858.0964445122;17771.5627993416;19617.8447053636;18192.0499087507;16929.1427706189;15888.2846106791;16254.6019266242;17620.7409736268;
Greece;GRC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13302.5725559691;14009.5911984726;14319.3413944;14339.6253913109;14864.1466412346;15422.2582533829;16144.2670535768;17152.7626650874;18033.6846346974;18464.7320754725;19518.6743098678;20960.988801198;22615.9356074635;23897.9312675005;25461.1859447776;25577.5241052346;28548.9868272572;29326.9196613786;30856.0118395987;30358.2444440508;27908.2959239453;25671.5160853562;24911.119631324;25986.6503155014;26625.0618096799;26760.3633030256;27511.8010160972;28604.8609402657;29617.5483399732;31611.2114428141;29088.2080577757;33018.2544152866;38922.4742252972;
Grenada;GRD;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4594.36445900734;4781.22308254586;4787.04139220504;4751.24108999806;4887.00489781624;5052.34361581335;5332.90968942205;5659.01213453785;6356.12165400015;6850.15654487162;7306.11595798598;7285.34136871304;7632.34935746045;8479.68151165971;8589.63712526091;9967.9581408909;9799.74630479229;10610.430054609;10843.316217904;10121.7404483122;10120.4261607276;10330.0829751361;10348.998514142;10995.5692552144;12039.1120455495;13036.5608185486;13810.3877507994;14870.0314945401;15772.0480359911;16046.9091506922;13913.5316148746;15104.4645356728;17082.892672685;
Greenland;GRL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3319.96884424522;3463.39287512453;3617.50542724983;3751.76010229902;3888.38548824553;4065.41710143536;4161.11066580007;4314.64139727207;4474.14523069699;4601.41372712322;4758.24808060095;4860.75066989961;5009.58647766029;5126.23346929034;5314.81560180174;5544.67670718747;5900.851227424;6318.32028813515;6524.60973733199;6474.79693497431;6618.91603119075;6910.87650155221;7204.73293807874;7446.58800936721;7758.49316980639;8194.44068126819;8221.74642722194;8322.21680991504;8672.71778183822;9040.8341127902;8859.0117398945;9850.90466668914;10821.7554497323;
Guam;GUM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3032.56667596966;3338.53734595515;3675.06695790514;4057.80679160215;4483.93633715712;4794.58960465384;5257.63185177366;5666.52431700964;5623.0209455177;5860.85744052061;5903.8197788813;6168.28113343198;6331.08530333175;6413.20293695939;6689.52560806232;6771.06158772148;7351.01976643606;8112.34546070431;8439.50565959641;8834.22343165941;9351.78792317124;10092.0824863061;10640.67256082;11198.1601399341;11130.4944719803;11382.2423763029;11479.4620067513;12193.6216799111;12671.6907730676;13364.2356558326;19462.9678636695;24193.5664688255;42089.900359606;
High income;HIC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18117.7486822983;18897.0309371337;19604.0061547361;20197.0475321097;21167.9208222558;22102.4550769785;23077.8070002309;24103.1593341821;24907.8358670671;25909.4288489241;27547.1686972889;28471.6365625747;29401.2961035113;30425.5892551602;32161.4731072925;33741.6056787256;35954.6394366064;37744.0662459841;38754.132761919;37696.89723458;39141.6637726863;40810.1296660742;41949.0962618357;43298.5165558814;44436.6025232825;45199.5270402502;46506.921066226;48417.5528406125;50445.245617268;52772.6869949515;51683.1769632585;56850.9040362596;62326.0808700766;
Hong Kong SAR; China;HKG;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18250.0479591958;19778.3316278606;21310.6358438439;22774.0298923931;24115.1401528963;24711.0595808027;25096.0946930326;26608.3292660294;25114.406207004;25858.5611903537;28221.0619438958;28805.6275430999;29607.8233157114;31176.4064954207;34528.1423630369;38075.1670953201;41741.3601209286;45250.2075544218;46818.4745802232;45861.0185298932;49190.5961019125;52277.4664432843;52234.5923178244;53691.8374784984;54781.6471649487;56408.936273748;57225.0899950887;59842.2129961658;62523.1355943249;62119.4019299544;59022.8355499417;66248.8127682345;69072.310480745
Honduras;HND;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010.14693624954;1953.60886129664;2060.84488570502;2184.57906167523;2174.21622916399;2292.35678219391;2312.85770100396;2393.80815958484;2442.30245685651;2394.42107249458;2556.41930398273;2614.06753699051;2683.04728598003;2788.13172474921;2966.63093046337;3167.05995069493;3398.06769164011;3622.03616739365;3763.50326014699;3617.1589038014;3719.19614992612;3863.65134117965;3963.01577747711;4067.28931450265;4368.55568198245;4729.15332160905;5043.87148926827;5447.69879159062;5694.95854300159;5851.74245842515;5309.79017806841;6148.66446431005;6743.33006423991;
Heavily indebted poor countries (HIPC);HPC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1090.16256461214;1110.20078213979;1099.68299381529;1104.38031220243;1097.50226049072;1145.26459670217;1193.65578543323;1251.31177557146;1274.47130795125;1298.24734155028;1331.38061575548;1379.94143423361;1406.80694227908;1451.36781580597;1530.45093064901;1621.01673981153;1720.24935077626;1813.38689071691;1898.61564604969;1926.11901955281;2012.17672031505;2083.30781715317;2076.07537066599;2160.58296552797;2299.56506018333;2346.73662191413;2433.23499033299;2508.64848594235;2598.16800759673;2681.29021249958;2645.68159959459;2791.1291605225;3045.95385862549;
Croatia;HRV;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8048.53852696042;8801.07182252175;9532.35184364014;9886.98745093516;9939.94950891428;10669.3431384853;11652.0729392739;13022.4493216846;13697.4210847082;14694.6907934584;15455.1206240928;17639.0008716512;19577.9116242635;21032.9146075298;20272.7431993652;20088.0434492854;21139.9671117447;21509.8915802731;22182.4605168977;22409.2640184121;23391.1011523166;25318.9781462309;27267.3226459382;28980.4492302311;32123.9961324849;30447.1595346254;36954.4345867034;42171.1848047052;
Haiti;HTI;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2179.48515195912;2249.84512449226;2136.67837529343;2029.16479538746;1790.65634142096;1971.95408782734;2052.65067431006;2105.35094679152;2136.17133463574;2184.85963654185;2213.01488189344;2214.97754458949;2233.84070734052;2316.90643184952;2308.64926598272;2413.68264074886;2489.97904183478;2633.70663532947;2711.12747047856;2843.08508878546;2683.68866152215;2846.88118194415;2801.3504022268;2992.43035062304;3005.80042244986;2938.04475749392;3138.54112526706;3200.04218273139;3286.586198242;3244.29203133087;3136.84949392972;3179.25795648835;3306.17082412482;
Hungary;HUN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8319.63148382442;8251.71923562025;8408.2305560055;8852.98688822823;9186.03756222838;9349.01427072564;9823.02520070746;10398.0295714088;10873.2460946956;11854.6858933387;13211.8269454277;14526.3860496731;15479.0952420004;16269.3030612311;17108.3464620599;18383.6259289456;19098.6226022903;20721.4952928344;20722.0716654143;21738.8960784857;23029.4538495545;23267.4498746336;24547.9868199445;25691.5220941027;26798.8561893656;27941.926222302;29496.1684526324;31908.8522133813;35152.6138267694;35016.1447520501;38643.7620646142;43659.4507671341;
IBRD only;IBD;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2954.66046038447;3063.5031883188;3150.73915000716;3270.50114227901;3397.20004326255;3568.41978475361;3779.44999877105;3982.55133108603;4017.38915742746;4177.03046142899;4471.15879044755;4689.96495200753;4922.43327964542;5254.65438604073;5756.14104411809;6300.82988428272;7035.49689479038;7782.35307510897;8396.33022287727;8630.78516100773;9313.39066900636;10031.7195477548;10631.5509858844;11107.6094501102;11421.5050932788;11507.2619246629;11919.8164359483;12545.6494291113;13371.4623539696;14038.304443858;13869.4181481586;15415.620294846;17117.693012302;
IDA & IBRD total;IBT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2633.87074284903;2726.25606401443;2798.44544273263;2892.96944903528;2991.82610469459;3133.65678479165;3308.91351501845;3474.94663445062;3504.95691658873;3633.64503010325;3872.87638032662;4052.87550155359;4243.15019675454;4513.00092393447;4924.6181852811;5370.65670860446;5962.03387518561;6558.59983727823;7043.50576506682;7229.24562527066;7763.75504778288;8320.16819654913;8780.5708758234;9161.49158345983;9425.49679519253;9494.27334192621;9809.22089341092;10282.1101925996;10918.4045454833;11422.0824248523;11250.8084991963;12421.1112545684;13727.7194253124;
IDA total;IDA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1357.48589917428;1396.2170819821;1423.29248241215;1435.61582524829;1444.1875097926;1492.10071701098;1552.04806614629;1599.97962754911;1633.47202796692;1671.67773977475;1738.491466238;1809.1741181074;1882.97035848267;1970.06139504931;2109.62125728256;2261.49781952163;2420.32881812943;2574.78188044204;2695.76798909064;2783.14822794315;2914.47625321184;3034.62102845692;3132.1113515058;3285.32785511496;3462.47585260546;3546.61735197751;3646.37878281884;3754.33435596263;3938.13637121618;4083.18787414001;4018.23224866977;4285.40990066588;4683.89574250574;
IDA blend;IDB;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012.41832358443;2067.65580171183;2129.48373954903;2122.4636842299;2135.12609463656;2175.41699904689;2254.57844793285;2276.87188453775;2305.20680761264;2334.16890169264;2413.57778871772;2505.06885732217;2639.4010843667;2764.70425470262;2985.84472165648;3201.37238980175;3415.52833082953;3614.05147325825;3740.39433665736;3881.46612653412;4032.70603062981;4193.34752648107;4325.56327884986;4510.51979444891;4717.19333467233;4800.84098232269;4832.99281711102;4912.50490540876;5139.92291686037;5272.69116950028;5165.30853945416;5570.3053948226;6087.55498037781;
Indonesia;IDN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3069.98303991471;3330.32508328546;3566.03118760158;3823.25781140022;4130.58019582829;4489.87321081134;4850.3775101963;5083.75793117041;4396.78735098242;4427.11345783171;4681.91945001153;4892.35251535142;5121.33453984212;5399.32871003071;5749.52145141959;6188.85553221385;6643.88072205615;7161.81072808175;7638.00957527744;7941.16633276883;8430.61541737509;9022.72137960157;9645.14919678524;10009.0106984785;10233.985273926;10219.1764136999;10482.6989966051;10941.9209510231;11671.4323303214;12360.6917362653;12160.7167616838;13086.3924176102;14657.7823368915;
IDA only;IDX;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1036.73794579654;1065.66595244324;1074.77536205665;1098.01087448887;1104.32906495761;1156.06517946163;1205.77906150293;1266.47200064434;1302.03198729757;1344.64050277492;1404.16600562596;1463.21364241511;1506.09973909819;1574.69501646838;1673.29273676604;1793.55521795985;1925.22090654098;2057.84516540143;2176.01561891504;2235.4044913197;2355.63136278821;2454.72541195062;2535.0219611168;2672.88693596251;2836.75921035421;2923.30701752994;3061.70650304135;3187.70706948728;3352.45505306725;3507.17190019162;3465.1312453463;3665.26968141415;4007.48878786928;
Isle of Man;IMN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1204.24205850931;1231.95543894039;1301.82412428053;1367.69753564023;1460.11543356074;1572.02144659555;1688.38640731776;1753.08592524757;1847.25669630548;2001.63410704678;2087.22477605814;2197.10940358716;2275.44150646389;2459.95391561161;2680.89808067589;2936.56044322775;3221.69777778747;3510.38877423746;3636.06037101557;3892.53003085727;4215.58082753946;4467.46665451679;4827.94597281719;5016.92874631249;5187.25575944641;5412.33623878395;5778.2696139291;6112.06664981487;6590.8823009363;6897.77003734099;6517.76138713158;7367.9946647152;8400.3828483398;
Not classified;INX;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13733.7469940774;14389.2000690362;15105.7425428238;15801.0034916839;17000.1716116833;18931.5409243667;20473.9403255253;22632.0933592072;25092.3392282376;27041.3474221597;30209.4656208159;32576.9245748656;35222.028724352;36285.1087003511;38734.4439399148;40466.2343515711;44232.1017485574;46784.0861335365;44169.0943411644;41469.8376556247;43202.9556944365;45116.9884078781;46283.7289661063;47797.1496727706;51238.8003290093;69214.4219991568;71410.3692705502;78168.9677375394;84918.3383814459;90940.6347639116;97066.70605002;114120.544516392;133822.758723223;
Iran; Islamic Rep.;IRN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7592.10674793637;8511.71870810746;8783.61148698134;8802.69604993038;8804.04960687509;9081.98988811383;9707.28431469834;9866.72525519433;10027.8886773796;10209.8370758057;10871.1334112609;11188.9894957092;12162.4185723888;13349.5052804034;14073.0756527963;14738.1522385547;15707.8585182705;17196.2896119001;17330.673031346;17379.40321201;18348.5152746936;18981.2307962315;16757.1920745737;15939.6805287849;15704.9164160443;13828.4385744264;14661.8394415995;15163.292311303;15044.3691447389;14681.6873154341;15240.7729143267;16557.0461822083;18261.8484604897
Iraq;IRQ;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2681.84770574612;3530.27691955155;4486.52167818836;4535.14436825182;4570.22853838275;5001.94127565896;5977.81603318942;7896.67428747438;9112.65758624776;10538.535399507;10622.1277022804;9590.30547395891;6008.4055486226;9194.7984835556;9359.55895405385;10120.1625074583;10680.0618942476;11555.7441656576;11597.8340136545;12098.9031111676;12825.6374233096;14279.2651536542;14517.4826075909;13005.7538004012;9198.73782919347;8920.04123490082;9976.85494186285;10235.3363597344;10736.1222640072;9343.7344106979;9695.62646494157;10865.4200792049;
Iceland;ISL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23938.4728735618;24767.0732809181;26868.1111339055;28720.9114698703;29557.5403349573;29782.8731073551;31885.4492678036;32607.1069533726;32701.0471818327;35617.2124525242;37322.7379801549;39700.0801474308;41472.8333435714;43728.115201857;41862.9633573575;39768.4199521825;40936.8690420931;42004.4384108363;44409.6744628703;45996.9584558991;49201.0731066935;53480.3780986266;55638.4819999486;57197.7586983627;60523.7969937167;55631.1648385695;61481.3669349232;71840.1264862879;
Israel;ISR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20491.7327173973;21538.2990679159;22169.0261530917;22819.2383581885;23319.9667736209;25693.171124764;25743.2134119292;26044.7434929454;24657.9263291346;26057.1190383102;25625.0390437377;26327.4006555901;28169.5922258141;27994.9010716685;27908.5020491796;29294.2191691098;31161.7241769623;32322.6935237199;34740.4016861586;34740.3109095722;35864.2730015837;38208.3562401672;39448.1391458162;40231.9052581114;41513.4515105228;41204.4777075001;46126.6423137421;52133.609324755;
Italy;ITA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18624.951803873;19537.5021861772;20135.7651413489;20424.7686055001;21305.301345995;22379.6420625674;23050.9144759221;23871.4157126871;25020.9088809827;25602.3894720393;27075.8505542609;28042.0126482002;28736.5771073504;29198.5394059981;29555.5564671494;30130.6444569128;32453.3865046094;34148.9640009724;35523.2713104342;34601.9100285776;35152.3946399126;36598.0149693024;36486.2967870302;36314.6971007775;36194.873918843;36899.3852092463;39926.9546628592;41581.120790548;43036.2437770367;46470.0373265754;44202.235576921;49912.83903304;55442.07842941;
Jamaica;JAM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4816.16037729999;5176.99626281912;5348.16945720392;5930.86467233752;6079.21195514709;6288.77232291112;6337.23141783874;6317.9669970563;6187.57907348792;6292.39528832809;6451.89964905602;6652.3705724719;6857.45287332741;7214.2146564558;7469.31422590374;7735.11423215028;8165.91973264516;8470.29026743318;8530.6090087306;8178.96334762807;8122.35000451553;8396.88131746746;8431.37511701029;8703.54096038148;8823.10863966968;9095.91982375761;9533.83414772863;9984.57711737026;10405.0339727082;10678.8416697581;9721.9701418673;10598.9270210169;11938.9009664569;
Jordan;JOR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4492.03772557962;4479.53189187064;4967.40899443985;5041.02981123397;5148.94000743949;5357.43677654408;5387.53791149129;5512.26667303254;5610.95578561884;5756.49302801415;6008.92397355985;6333.8944819562;6659.91016756894;6915.90387016512;7520.00493437572;8171.8364419497;8510.71097304898;8874.17031277919;9464.33970263345;9785.72110570735;9912.17240787013;10133.7715158402;10308.0439469425;10320.7978810211;9457.5967281339;9237.7181841311;9056.90986635996;9629.10299712751;9814.92430533891;9939.03693667654;9748.10046489434;10350.4879787947;11209.897676438;
Japan;JPN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19912.5140580759;21227.6739174815;21825.7959982809;22168.5650305594;22823.4452842949;23859.0634521932;25000.5346574163;25620.0725169632;25509.898215612;25735.9774443124;27287.2675453002;27942.3444103959;28623.5894433722;29392.2449906418;30830.6657872054;32169.8563194146;33634.6211662028;35015.9813360621;35273.7953785217;33547.2761455571;35335.3618067425;36214.4333706102;37605.9641633731;39402.0145970619;39555.4027967845;40898.8215991135;40596.969432368;41444.2161387155;42141.9498641567;42678.1548656315;42381.4059705813;44291.9839306627;46850.0843861909;
Kazakhstan;KAZ;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8261.67422251717;7553.62738410186;7321.91690046678;6830.1615984879;6185.74292187456;5918.37435277201;6149.4130655255;6462.95286256456;6523.29827879419;6859.03758799795;7725.00252316715;8980.6743848737;10014.0506907311;11123.8901303103;12432.3662342781;13941.5008824226;15742.0640268931;17406.1611162386;17985.3857377433;17958.3126584811;19227.1844016305;20779.4442514491;22032.1745436853;24504.7660856694;24726.4728671586;23224.1178353573;23818.8248260141;24862.9661245889;26158.4457696504;27469.4150964182;26782.1001805575;28811.8788302874;30820.0857848623;
Kenya;KEN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1708.98730447745;1735.54907960673;1708.23755694137;1704.03050080194;1735.53045899454;1798.74762302391;1856.70169082867;1847.60912233132;1878.67312767912;1895.22803268668;1893.76401958206;1949.66935022152;1931.39492994092;1967.99418440774;2061.41530986453;2185.60266227904;2328.56070406947;2480.65158815105;2459.72774223816;2482.75098555866;2639.63477419107;2758.24150950404;2870.68026078071;3147.94928383178;3421.24596070054;3763.76368561997;4025.84174664847;4312.90891724989;4572.14993656962;4796.3540950586;4749.27696689267;5236.61216265411;5765.81949696443;
Kyrgyz Republic;KGZ;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2543.52892502524;2381.3926588589;2074.54438929609;1794.88882412812;1465.53184936277;1401.05123126381;1505.33293214919;1658.75256091845;1686.93674613594;1747.0926189179;1861.62166064397;1985.93021882352;1998.10710417551;2158.04198301859;2343.15793959721;2385.33801435189;2508.12887354534;2769.43336234714;3030.75290303644;3100.55697556474;3085.99019065215;3297.36683733652;3618.14972576533;4042.89305300409;4281.82407398556;4214.82950886186;4681.17473284247;5046.69153549094;5256.55589410223;5481.38013990626;5059.00138510198;5418.07495060655;5988.60618019937;
Cambodia;KHM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1098.75562619026;704.571878995782;770.084071864075;810.894495795311;839.243574976634;870.339453018382;975.521042596633;1077.41477030367;1170.27623936242;1244.16095990144;1352.3092662483;1505.28401137868;1727.63736895055;1938.93146780636;2156.77017337614;2306.6936513814;2288.71825639734;2418.83605457979;2605.48954375604;2867.53737709889;3051.00146601056;3198.67354941944;3411.57726731649;3708.3691086602;3972.7241639191;4319.015890065;4653.63036632515;4515.70950573743;4805.08074295063;5355.17190766502;
Kiribati;KIR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1207.83390716145;1224.42742729222;1242.4127455175;1263.58707483781;1293.66800495467;1301.06754907112;1325.37006709373;1346.69849275075;1425.84038380372;1399.4845320966;1494.32754771408;1477.16951666742;1525.51678343516;1554.8299807865;1539.18351464766;1633.12828478103;1650.42587553208;1697.05045624577;1661.36998613898;1653.16289288963;1623.66710433867;1657.8170061408;1747.77821689118;1824.71269742277;1811.68967372616;1980.66873604375;1960.61347292039;1970.82588122744;2088.45892825737;2046.81068022741;2003.32340083811;2215.72978938238;2365.50992341051;
St. Kitts and Nevis;KNA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8937.57239422786;9088.54967975094;9607.6602864118;10365.7604759423;11001.3630230735;11683.9655117371;12433.2349034428;13337.7081303816;13247.9891424048;13683.1938114842;15183.0774044557;16154.1961290542;16530.4195483766;16135.3804727206;17175.5380343734;19377.8955472631;20539.6327147248;21157.7731960599;23902.3700297248;23178.7625597197;23409.7161827782;24191.5690121396;23159.6543581333;24317.3806244392;26463.2597333492;26570.7936120638;27932.0013669999;29317.5934663221;30654.111714775;32500.9717617828;28172.6815810627;29198.0294428035;33981.8395952354;
